wiki_id,label_zh,label_ru,country,type
3565950,小叶拉夫诺耶,Малое Еравное,http://www.wikidata.org/entity/Q159,lake
3565978,萨尔泰姆,Салтаим,http://www.wikidata.org/entity/Q159,lake
3565995,坦多沃,Тандово,http://www.wikidata.org/entity/Q159,lake
3566200,胡米,Хумми,http://www.wikidata.org/entity/Q159,lake
3566207,佩诺,Пено,http://www.wikidata.org/entity/Q159,lake
3566233,乔克拉齐克,Чокракское,http://www.wikidata.org/entity/Q212,lake
3566253,列比亚日耶,Лебяжье,http://www.wikidata.org/entity/Q159,lake
3566268,列乌申斯基图曼,Леушинский Туман,http://www.wikidata.org/entity/Q159,lake
3566276,乌维利德,Увильды,http://www.wikidata.org/entity/Q159,lake
2495600,库切尔拉,Кучерлинское,http://www.wikidata.org/entity/Q159,lake
2498838,斯波罗夫斯科耶,Споровское,http://www.wikidata.org/entity/Q184,lake
2498848,米亚杰尔,Мядель,http://www.wikidata.org/entity/Q184,lake
2559716,克雷沃耶,Кривое,http://www.wikidata.org/entity/Q184,lake
2560795,莫洛奇涅,Молочный лиман,http://www.wikidata.org/entity/Q212,lake
2580116,卡雷姆斯科耶,Карымское,http://www.wikidata.org/entity/Q159,lake
2585347,巴伦-托列伊,Барун-Торей,http://www.wikidata.org/entity/Q159,lake
2590409,亚诺瓦,Яново,http://www.wikidata.org/entity/Q184,lake
2591938,托贾,Тоджа,http://www.wikidata.org/entity/Q159,lake
2627792,佩普西,Чудское,http://www.wikidata.org/entity/Q159,lake
2630732,加利奇斯科耶,Галичское,http://www.wikidata.org/entity/Q159,lake
2635906,卡古尔,Кагул,http://www.wikidata.org/entity/Q212,lake
2639916,莫戈托耶沃,Моготоево,http://www.wikidata.org/entity/Q159,lake
2465188,博隆,Болонь,http://www.wikidata.org/entity/Q159,lake
2471853,叶利纳,Ельно,http://www.wikidata.org/entity/Q184,lake
2472338,博特库利,Боткуль,http://www.wikidata.org/entity/Q159,lake
2473501,乌多姆利亚,Удомля,http://www.wikidata.org/entity/Q159,lake
2474684,涅尔皮奇耶,Нерпичье,http://www.wikidata.org/entity/Q159,lake
2476728,奥若吉诺,Ожогино,http://www.wikidata.org/entity/Q159,lake
2382013,奥斯维亚,Освейское,http://www.wikidata.org/entity/Q184,lake
2383503,姆斯蒂诺,Мстино,http://www.wikidata.org/entity/Q159,lake
2385400,图尔戈亚克,Тургояк,http://www.wikidata.org/entity/Q159,lake
2368619,班诺耶,Банное,http://www.wikidata.org/entity/Q159,lake
2378727,谢别日,Себежское,http://www.wikidata.org/entity/Q159,lake
2380353,切尔沃诺耶,Червоное,http://www.wikidata.org/entity/Q184,lake
2380408,卢科姆尔,Лукомское,http://www.wikidata.org/entity/Q184,lake
2380940,斯特鲁斯塔,Струсто,http://www.wikidata.org/entity/Q184,lake
4246955,库姆库利,Кумкуль,http://www.wikidata.org/entity/Q159,lake
4247370,库奥卡,Куоккаярви,http://www.wikidata.org/entity/Q159,lake
4247556,库普林斯科耶,Купринское,http://www.wikidata.org/entity/Q159,lake
4248452,库尔克兰亚尔维,Куркеланъярви,http://www.wikidata.org/entity/Q159,lake
4248934,库尔图古兹,Куртугуз,http://www.wikidata.org/entity/Q159,lake
4250305,库什特,Куштозеро,http://www.wikidata.org/entity/Q159,lake
4250465,库亚什,Куяш,http://www.wikidata.org/entity/Q159,lake
4250576,克夏拉,Кщара,http://www.wikidata.org/entity/Q159,lake
4251354,基亚斯尼亚先,Кяснясенъярви,http://www.wikidata.org/entity/Q159,lake
4251493,基奥乔特-丘耶利,Кётёт-Кюель,http://www.wikidata.org/entity/Q159,lake
4257297,列日宁,Лежнинское,http://www.wikidata.org/entity/Q159,lake
4257852,列姆博洛夫斯科耶,Лемболовское,http://www.wikidata.org/entity/Q159,lake
4258561,列诺斯托沃,Леностово,http://www.wikidata.org/entity/Q159,lake
4259173,列普林多坎,Леприндокан,http://www.wikidata.org/entity/Q159,lake
4259651,列斯诺耶,Лесное,http://www.wikidata.org/entity/Q159,lake
2662316,巴尔杜卡,Болдук,http://www.wikidata.org/entity/Q184,lake
4280390,曼热罗克,Манжерокское,http://www.wikidata.org/entity/Q159,lake
4281612,马里切伊卡,Маричейка,http://www.wikidata.org/entity/Q212,lake
4283535,马里因斯科耶,Марьинское,http://www.wikidata.org/entity/Q159,lake
4286414,马亚齐克,Маякское,http://www.wikidata.org/entity/Q212,lake
4286635,梅格利诺,Меглино,http://www.wikidata.org/entity/Q159,lake
4286647,梅戈尔斯科耶,Мегорское,http://www.wikidata.org/entity/Q159,lake
4286667,梅格罗沃,Мегрово,http://www.wikidata.org/entity/Q159,lake
4289575,梅尔科耶,Мелкое,http://www.wikidata.org/entity/Q159,lake
4292578,梅谢尔斯科耶,Мещерское,http://www.wikidata.org/entity/Q159,lake
4294181,明泽林斯科耶,Минзелинское,http://www.wikidata.org/entity/Q159,lake
4296556,米西亚什,Мисяш,http://www.wikidata.org/entity/Q159,lake
4299135,莫吉利诺,Могилинское,http://www.wikidata.org/entity/Q159,lake
2640299,萨尔特兰,Сартлан,http://www.wikidata.org/entity/Q159,lake
2642276,库丘克,Кучукское,http://www.wikidata.org/entity/Q159,lake
2656924,苏霍多利斯科耶,Суходольское,http://www.wikidata.org/entity/Q159,lake
2659385,武奥克萨,Вуокса,http://www.wikidata.org/entity/Q159,lake
2659831,艾克,Айке,http://www.wikidata.org/entity/Q159,lake
2660390,诺沃泽罗,Новозеро,http://www.wikidata.org/entity/Q159,lake
2662312,维戈诺先斯科耶,Выгонощанское,http://www.wikidata.org/entity/Q184,lake
4260908,利瓦,Лива,http://www.wikidata.org/entity/Q159,lake
4261674,利曼,Лиман,http://www.wikidata.org/entity/Q212,lake
4262445,利佩托沃,Липетово,http://www.wikidata.org/entity/Q159,lake
4265709,洛伊莫兰,Лоймоланъярви,http://www.wikidata.org/entity/Q159,lake
4265788,洛克诺,Локно,http://www.wikidata.org/entity/Q159,lake
4265789,洛克诺沃,Локново,http://www.wikidata.org/entity/Q159,lake
4267261,洛斯诺,Лосно,http://www.wikidata.org/entity/Q159,lake
4267474,洛乌赫斯科耶,Лоухское,http://www.wikidata.org/entity/Q159,lake
4269029,卢科夫卡,Луковка,http://www.wikidata.org/entity/Q159,lake
4269050,卢科沃,Луково,http://www.wikidata.org/entity/Q159,lake
4270101,卢昌斯科耶,Лучанское,http://www.wikidata.org/entity/Q159,lake
4270257,卢奇诺,Лучно,http://www.wikidata.org/entity/Q159,lake
4272471,利维亚夫,Лявозеро,http://www.wikidata.org/entity/Q159,lake
4273108,列克什莫泽罗,Лёкшмозеро,http://www.wikidata.org/entity/Q159,lake
4274613,马祖林斯科耶,Мазуринское,http://www.wikidata.org/entity/Q159,lake
4274945,迈尼茨,Майниц,http://www.wikidata.org/entity/Q159,lake
4275784,马科津亚尔维,Маккозенъярви,http://www.wikidata.org/entity/Q159,lake
4276542,马兰-祖尔亨,Малан-Зурхен,http://www.wikidata.org/entity/Q159,lake
4278727,小切尼,Малые Чаны,http://www.wikidata.org/entity/Q159,lake
4278878,小伊万,Малый Иван,http://www.wikidata.org/entity/Q159,lake
4278931,小基普恰克,Малый Кипчак,http://www.wikidata.org/entity/Q212,lake
2662419,斯维佳亚济,Свитязь,http://www.wikidata.org/entity/Q184,lake
2662439,雷奇,Ричи,http://www.wikidata.org/entity/Q184,lake
2666609,格卢布利亚,Глубля,http://www.wikidata.org/entity/Q184,lake
2715261,阿扎巴奇耶,Ажабачье,http://www.wikidata.org/entity/Q159,lake
2740851,帕绍泽罗,Пашозеро,http://www.wikidata.org/entity/Q159,lake
2596691,奥列利,Орель,http://www.wikidata.org/entity/Q159,lake
2601986,诺托泽罗,Нотозеро,http://www.wikidata.org/entity/Q159,lake
2623430,切巴尔库尔,Чебаркуль,http://www.wikidata.org/entity/Q159,lake
2624312,斯捷尔日,Стерж,http://www.wikidata.org/entity/Q159,lake
2878582,乔尔托沃,Чёртово,http://www.wikidata.org/entity/Q159,lake
2981199,哈伊尔,Хайыр,http://www.wikidata.org/entity/Q159,lake
2987057,斯维尔,Свирь,http://www.wikidata.org/entity/Q184,lake
2992671,科夫日斯科耶,Ковжское,http://www.wikidata.org/entity/Q159,lake
