wiki_id	label_zh	label_ru	country	type
http://www.wikidata.org/entity/Q12492	尤珍尼亞·曼尼歐可娃	Евгения Александровна Манюкова	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q138076	尤里·米爾納	Мильнер, Юрий Борисович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q82110	史蒂芬·席格	Стивен Сигал	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q11666	玛丽亚·莎拉波娃	Мария Юрьевна Шарапова	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q106374	亚历山大·哈利夫曼	Халифман, Александр Валерьевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q106494	康斯坦丁·诺沃肖洛夫	Новосёлов, Константин Сергеевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q131674	阿納托里·卡爾波夫	Анатолий Евгеньевич Карпов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q167573	米哈伊尔·季莫费耶维奇·卡拉什尼科夫	Михаил Тимофеевич Калашников	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q20430	谢尔盖·彼得罗维奇·卡皮察	Сергей Петрович Капица	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q20469	阿倫·迪沙哥耶夫	Дзагоев, Алан Елизбарович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q168011	阿里克谢·斯米尔诺夫	Смирнов, Алексей Григорьевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q168029	罗曼·帕夫柳琴科	Павлюченко, Роман Анатольевич	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q137244	亚力克西·乌契杰利	Алексей Ефимович Учитель	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q167113	卡倫·沙赫納札羅夫	Карен Шахназаров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q167243	克谢尼娅·拉波波尔特	Раппопорт, Ксения Александровна	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q147425	维克托·祖布科夫	Виктор Алексеевич Зубков	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q149067	帕维尔·杜罗夫	Павел Дуров	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q171821	索格狄亚娜‧费多里斯卡亚	Согдиана	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q173834	奧列格·波波夫	Олег Константинович Попов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q44496	安德烈·齐卡提洛	Андрей Чикатило	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q135481	列夫·古米列夫	Лев Гумилёв	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q44371	瓦莲京娜·捷列什科娃	Валентина Владимировна Терешкова	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q140738	伊万·阿赫洛贝斯金	Иван Иванович Охлобыстин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q179846	焦哈尔·杜达耶夫	Джохар Мусаевич Дудаев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q179886	恩巴耶夫	Ренат Рудольфович Янбаев	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q39233	亞歷山大·科科林	Александр Кокорин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q176846	提馬堤	Тимати	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q133318	马拉特·萨芬	Марат Мубинович Сафин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q104668	维塔利·拉扎列维奇·金兹堡	Виталий Лазаревич Гинзбург	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q84217	魯道夫·紐瑞耶夫	Нуреев, Рудольф Хаметович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q83557	尼古拉·巴索夫	Николай Геннадиевич Басов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q83643	安德烈·古宾	Андрей Викторович Губин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q152043	姆斯蒂斯拉夫·列奥波尔多维奇·罗斯特罗波维奇	Мстислав Леопольдович Ростропович	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q106508	傑哈·德巴狄厄	Жерар Депардьё	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q155979	阿里克謝·納瓦林	Алексей Навальный	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q47230	安德烈·阿尔沙文	Андрей Сергеевич Аршавин	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q48020	謝爾蓋·索科洛夫	Сергей Леонидович Соколов	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q112048	塞吉·普克帕里斯	Сергей Пускепалис	http://www.wikidata.org/entity/Q159	person
http://www.wikidata.org/entity/Q25080	伊利亚·奥莱尼科弗	Илья Олейников	http://www.wikidata.org/entity/Q159	person
